Feature	MIXF1	MIXF2	MIXF3	MIXF4	MIXF5	MIXF6	MIXM11	MIXM12	MIXM13	MIXM14	MIXM15	MIXM16	MIXM21	MIXM22	MIXM23	MIXM24	MIXM25	MIXM26	OTCM11	OTCM12	OTCM13	OTCM14	OTCM15	OTCM16	OTCM21	OTCM22	OTCM23	OTCM24	OTCM25	OTCM26	OTCF1	OTCF2	OTCF3	OTCF4	OTCF5	SCF1	SCF2	SCF3	SCF4	SCF5	SCF6	SCM11	SCM12	SCM13	SCM14	SCM15	SCM16	SCM21	SCM22	SCM23	SCM24	SCM25	SCM26	SMXF1	SMXF2	SMXF3	SMXF4	SMXF5	SMXF6	SMXM11	SMXM12	SMXM13	SMXM14	SMXM15	SMXM16	SMXM21	SMXM22	SMXM23	SMXM24	SMXM25
k__Bacteria.p__Desulfobacterota	6773.063448812764	18638.573743922214	3512.8353599691204	1808.66620487955	7927.385152007612	9601.554907677362	13821.700069108505	15747.42664003685	12051.904046821453	15761.619880349721	21436.012501001675	20667.97039763794	12511.033503473147	14996.084573218483	15592.798537932098	0.0	0.0	4327.512254901962	3675.766741968833	1455.1581527150179	1799.3185559511473	995.4058192955595	3027.2838749233583	2986.1031354082916	10910.76145629953	11504.390842504885	12956.464736050588	12261.475975170508	13389.089235018786	3436.1607659935976	0.0	344.9333128928407	0.0	76.56674706175109	0.0	0.0	115.5980271270037	0.0	115.46899657441969	854.7340611523368	0.0	58884.376676116706	13731.732576425917	53359.91106681486	4737.146158290004	119558.55303494791	27776.71206598883	1035.8565737051792	153.33895576171096	0.0	0.0	2200.8571759527376	4124.585614062137	153.66294034036335	38.80180040353871	0.0	38.28337353087556	230.18491521522284	218.59834739649398	4859.275384854604	3453.4361689881453	4442.742244350823	6902.369813636021	3501.3466717968463	1229.3979791770712	232.48605083694974	77.31261355290107	25445.600451649356	0.0	154.6610988671074
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales	48189.957181782775	79173.41977309568	41690.79328315001	13160.932809974596	83633.9133536803	69310.00971817301	6450.126698917302	1997.234598248576	9087.058642331831	1610.6764841233291	30451.157945348165	6825.4150849342395	345.3966304639827	313.23414252153486	194.42392191935286	0.0	876.1100712835015	76.59313725490196	1837.8833709844164	114.88090679329089	995.3677118027624	574.2725880551305	689.7608828939296	306.26698824700424	6087.056391409213	6212.371054952638	6401.110554120232	7050.348685723042	6368.449320954495	84166.63449287688	2450.604993107673	11612.754867392305	382.8337353087554	6891.007235557598	1186.7845794571417	0.0	1117.447595561036	14527.650694277225	1847.503945190715	2913.8661175647853	3001.1542901115813	881.1585319132623	575.3519235932646	1571.6640472265867	9397.265549778544	1226.2415695892091	2378.6687128332983	0.0	498.3516062255606	3427.4452679833776	731.3599445706145	617.7844704428737	1734.6388096523008	1997.6182244247236	2832.531429458325	728.7232002454643	1148.5012059262665	6214.992710811017	11410.833734096983	5403.51422795832	2992.9780131230596	6932.209881271542	6672.290819848155	3193.535975375146	307.3494947942678	116.24302541847487	0.0	362.932494556013	275.1464172005815	1005.297142636198
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__Legionella	5293.888672635264	0.0	386.0258637328704	1154.4677903486488	0.0	0.0	38.393611303079176	422.491934244891	0.0	306.79552078539604	0.0	0.0	11244.57919177188	10571.652310101803	1944.2392191935287	30528.210824683043	61287.88180478677	5093.443627450981	0.0	0.0	0.0	76.56967840735075	421.5205395462905	0.0	55434.324872707795	16604.67078268205	33123.81907222457	2643.8807571461407	613.8264405739272	55171.614995560114	15392.86261295757	1877.970259083244	9302.859768002756	23238.00773324146	6814.440488495846	12341.86979327367	2658.754623921085	18139.49755197046	11123.513336669097	2447.647538754419	2577.9145825317432	0.0	0.0	0.0	385.1338340073174	421.5205395462906	38.36562440053707	62669.322709163345	163574.33105880517	82987.01855104753	2655.991377651179	2895.864705200971	84033.61344537813	2497.022780530905	0.0	920.4924634679551	344.55036177788	153.4566101434819	830.673720106677	155.49681231534734	153.48605195502867	229.79701263883567	0.0	0.0	76.83737369856695	91831.99008059515	188604.12076230216	19920.961367852273	135254.1173696001	275180.7601593008
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Limnobacter	1362.397820163487	3970.8265802269066	694.8465547191666	577.2338951743244	2021.4832137619412	349.854227405248	138447.36235890345	74089.72192349043	9934.157329328866	106534.74459272876	25002.003365654284	72663.82913455271	368576.5821084544	353719.65544244327	405451.64677061845	0.0	0.0	171875.00000000003	18876.593789485778	306.34908478210906	6661.306994372332	17496.171516079645	34641.32434089513	12480.379771065422	56774.24294628845	69103.04099397933	72725.87051247443	58433.59644417194	68825.28964935157	0.0	0.0	0.0	0.0	0.0	38.283373530875544	1157.0502931194064	0.0	1203.9489525644108	76.97933104961314	1282.1010917285055	0.0	11953.107041605994	5561.735261401558	5328.324452792575	2849.9903716541485	4675.045984058859	1304.4312296182604	2310.7569721115533	0.0	771.1751852962599	500.40417260094677	0.0	231.28517462030678	192.07867542545418	0.0	0.0	38.28337353087556	345.2773728228343	786.9540506273784	3032.1878401492727	2609.2628832354876	1800.0765990042125	17140.88503719612	7002.693343593693	0.0	929.944203347799	579.844601646758	887.1683200258095	235.839786171927	386.65274716776844
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae	311.40521603736846	526.7423014586711	2045.9370777842132	4425.459863003153	237.82155456022838	0.0	575.9041695461876	1882.0095252726965	38.5044857725925	460.193281178094	240.4038785159066	230.07017140227774	690.7932609279654	626.4682850430697	77.76956876774115	383.03903167732796	477.87822070009173	153.18627450980392	2603.66810889459	2603.9672206479268	1569.6183147658944	1837.6722817764178	2988.963825873696	4019.754220741931	6623.023620841471	8014.725620278403	9331.739482512627	7165.300022990265	10972.147625258947	308.86838346009864	0.0	229.95554192856048	0.0	727.3840970866354	1301.6347000497685	0.0	38.53267570900124	0.0	0.0	777.0309646839427	577.1450557906887	1570.760861236685	3106.900387403629	1111.664813891976	269.5936838051221	574.8007357449418	575.484366008056	159.3625498007968	0.0	771.1751852962599	0.0	0.0	424.022820137229	0.0	0.0	0.0	3215.8033765935465	0.0	393.4770253136892	4004.042917120194	575.5726948313575	1685.1780926847948	613.543983434313	230.8580223162756	153.6747473971339	0.0	309.2504542116043	0.0	0.0	193.32637358388422
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Chitinophagaceae	0.0	0.0	0.0	0.0	1030.5600697609896	932.9446064139947	4069.722798126393	4224.919342448911	885.6031727696276	2109.2192053995977	520.8750701177975	2185.6666283216387	3300.4566911002794	1057.1652310101804	1399.8522378193404	153.2156126709312	0.0	919.1176470588235	7389.822720833175	3905.9508309718904	7197.274223804589	8116.38591117918	5096.566523605147	4517.438076643312	6163.623138470964	10622.38754457951	10025.835807658194	7203.617135412673	10703.598557507852	9150.225860005421	0.0	114.97777096428024	0.0	114.85012059262664	38.283373530875544	1812.7121258870702	0.0	1846.0550605987632	230.93799314883938	2292.241345817631	1346.6717968449402	3907.746532832729	12082.390395458557	2568.3290527849103	8164.837280955128	3487.1244635193134	2877.4218300402804	2629.4820717131474	0.0	0.0	0.0	386.1152940267961	269.8327037236912	76.83147017018167	155.20720161415483	0.0	0.0	0.0	480.9163642722867	5209.143212564136	3184.8355780668453	2604.3661432401377	4486.540378863415	2462.485571373606	729.9550501363859	0.0	0.0	40.32583272844589	0.0	154.6610988671074
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae	21097.703386531706	8184.764991896276	30496.043234896766	384.8225967828829	2021.4832137619412	0.0	191.9680565153959	0.0	115.51345731777751	0.0	0.0	0.0	153.50961353954784	665.6225528582617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.64009809932553	0.0	191.41686765437774	0.0	1079.7053946708822	0.0	76.7283050717409	53048.14485927194	2220.860775003829	0.0	0.0	0.0	114.85012059262662	3201.1724776303577	7937.7311960542565	5578.296813548438	885.2623070705512	2059.132056412448	0.0	153.24496207187173	0.0	0.0	192.5669170036587	0.0	0.0	105697.21115537848	345.0126504638497	0.0	384.9262866161129	0.0	22319.019350859602	0.0	1280.4594133167773	191.76926322249062	2335.2857853834093	76.72830507174095	393.4770253136892	0.0	0.0	459.59402527767134	0.0	0.0	115.25606054785041	116.24302541847487	347.90676098805477	67626.42148560373	0.0	38.66527471677685
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Methylophilaceae	0.0	121.55591572123183	0.0	76.96451935657659	198.18462880019032	0.0	22306.688167089003	10485.481640805021	1732.7018597666627	8705.322902285612	2043.432967385206	6863.7601135012865	35230.45630732623	29561.472200469852	34140.84068903836	114.9117095031984	0.0	18114.276960784315	4173.526821610446	1531.745423910545	2526.702653037781	1493.1087289433397	2414.163090128754	1416.4848206423949	4632.288197235942	5522.107604402345	7982.107739174023	6130.737987585253	6713.726693777328	579.1282189876849	0.0	498.2370075118811	114.85012059262662	0.0	0.0	0.0	0.0	40.13163175214703	0.0	0.0	538.6687187379761	2605.1643552218193	767.1358981243529	766.665388891018	577.700751010976	996.3212752912323	613.8499904085932	0.0	76.66947788085548	0.0	0.0	1003.8997644696699	0.0	0.0	0.0	38.353852644498126	0.0	0.0	0.0	1982.5843570206785	3491.807681976902	4212.945231711987	2914.3339213129866	1539.0534821085039	1997.7717161627406	0.0	0.0	362.932494556013	0.0	115.99582415033053
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Rhodocyclaceae	4359.673024523158	16936.790923824967	7952.1327928971305	923.574232278919	3091.680209282969	7308.066083576292	806.2658373646627	1843.6011676140702	1578.6839166762925	2224.267525694121	1041.7501402355952	1457.1110855477589	1880.4927658594613	3680.5011746280347	1983.1240035773992	0.0	79.64637011668196	344.66911764705884	4824.443848834093	6012.10078884889	5857.356150223947	3062.78713629403	3295.5242182709976	7388.691091458978	574.2506029631332	843.6553284503582	462.7308834303781	804.6593608705646	498.7339829663158	270.2598355275863	536.0698422423034	498.2370075118811	0.0	1071.9344588645151	76.56674706175109	6286.639925948775	770.6535141800247	4334.21622923188	1424.117624417843	4001.7094681223048	1000.3847633705273	3754.5015707608577	2876.7596179663233	3488.3275194541316	1771.6156364336598	4253.525444512569	6637.253021292913	10199.203187250996	383.3473894042774	20093.397883552552	0.0	0.0	77.09505820676893	537.8202911912716	737.2342076672353	345.1846738004831	38.28337353087556	1496.2019488989483	2142.263804485641	6491.991914165751	10360.308506964437	13558.023745691306	5176.777360227016	2308.580223162756	10373.045449306537	658.7104773713577	1894.1590320460762	5887.5715783530995	0.0	811.9707690523138
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria	248773.84196185274	345583.4683954619	323026.44277166575	530170.0915877783	290300.8442665185	350942.6627793976	345811.25700683444	242587.18697188466	439297.678179508	291685.8413867153	244410.60982450488	262893.51585566986	546110.4501669419	529953.0148786216	568340.0085546527	641820.2014785308	226952.33164748512	395335.47794117645	267909.79055787437	303745.1175614612	175337.85077140958	273774.88514548284	228272.53218884094	229011.1404616973	298954.86390260723	301184.9522567781	336289.6695330276	304122.92129665124	305723.9315583524	333153.1601096488	244945.62720171528	66380.4997700445	189923.81608667353	438880.5941579573	189579.26572489555	77252.39123727236	52866.83107274967	196203.54763624686	207844.19383395536	81665.95438828236	74220.8541746826	116197.9924909967	94702.92662345135	96791.50534749095	317234.7390718277	86258.43041079093	126184.53865336634	168844.62151394412	183393.39109100614	221198.74898247732	628122.7145001729	662033.2831383449	261043.86708811962	223387.49951980307	22427.440633245365	32409.005484600904	25917.843880402746	31803.882452236598	93341.49433830296	208287.98009640755	144545.4894286481	180735.35044044408	310261.52312293963	657983.8399384385	169925.85193438077	115158.09051456905	256098.03239398496	123276.0706508591	325851.9712275459	386575.4166183351
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales	1790.5799922148685	9116.693679092388	7411.6965836711115	38135.91934118369	2972.769432002855	3809.5238095238115	25762.113184366124	38600.3994469196	362365.71560586814	117732.78110139573	46478.083179741945	46320.79450899192	5411.213877269062	7361.00234925607	7621.417739238631	113188.03386065042	25606.30799251325	12178.308823529413	112187.46410384041	212682.8521099792	115271.23770146609	203675.34456355294	131437.76824034326	150109.1076145629	88472.8762298534	104383.17291099433	115451.35541587934	99777.76074794999	97713.49650886205	13435.774680514289	842.3954663807625	1571.362869845163	612.5339764940087	4708.854944297692	30205.5817158608	1735.5754396791099	4045.93094944513	3009.8723814110276	32485.27770293674	1787.171218773068	1308.1954597922277	32334.686997164925	24394.921560354414	30934.94844175257	114654.34238397841	33491.72286940527	40245.539996163374	6215.139442231076	38.33473894042774	8011.653313911145	47268.947996458664	72010.50233599744	6553.07994757536	15712.03564980215	970.0450100884676	191.76926322249062	1263.3513265188933	920.7396608608913	1617.6277707340553	47582.024568496265	51878.28556079969	63002.68096514744	98742.23483395974	84801.84686417857	83406.9691497944	1511.1593304401733	1894.1590320460764	6290.829905637558	16941.157973350088	9047.674283725779
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae	48189.957181782775	79173.41977309568	41690.79328315001	12506.734395443695	83633.9133536803	69310.00971817301	6258.158642401906	1229.0674450760466	9048.55415655924	1227.1820831415841	29329.273178940603	6710.379999233101	230.26442030932176	313.23414252153486	77.76956876774115	0.0	876.1100712835015	76.59313725490196	344.60313205957806	114.88090679329089	995.3677118027624	574.2725880551305	689.7608828939296	306.26698824700424	0.0	0.0	0.0	0.0	191.82076267935224	2895.6410949384244	2450.604993107673	11612.754867392305	382.8337353087554	6891.007235557598	1186.7845794571417	0.0	1001.8495684340322	14527.650694277225	1847.503945190715	2913.8661175647853	2500.961908426318	0.0	0.0	0.0	0.0	0.0	115.09687320161122	0.0	498.3516062255606	3427.4452679833776	731.3599445706145	424.7268234294757	1734.6388096523008	1997.6182244247236	2832.531429458325	728.7232002454643	1148.5012059262665	6214.992710811017	11410.833734096983	738.6098584979	460.45815586508604	421.2945231711987	460.15798757573475	192.38168526356299	307.3494947942678	116.24302541847487	0.0	362.932494556013	275.1464172005815	1005.297142636198
k__Bacteria.p__Patescibacteria	622.8104320747369	0.0	1466.8982821849077	76.96451935657659	158.54770304015224	1010.6899902818277	921.4466712739003	729.7587955139028	462.05382927111003	2339.3158459886445	681.1443224617353	2684.15199969324	1535.0961353954783	0.0	699.9261189096703	38.3039031677328	955.7564414001833	497.8553921568628	306.31389516406944	268.0554491843454	153.1334941235019	267.9938744257276	383.2004904966276	574.2506029631329	9379.426515064506	12616.481957280355	9061.813133844904	16131.5043298337	13312.360929947044	41002.2779043281	344.61632715576656	0.0	421.11710883963093	306.26698824700435	114.85012059262662	539.956803455723	231.1960542540074	923.0275302993816	76.97933104961314	271.9608376393799	1769.9115044247787	1264.2709370929417	1419.201411530053	114.9998083336527	3119.5840554592705	8545.3709380748	2570.496834835984	1115.5378486055774	460.0168672851329	0.0	731.3599445706145	2625.5839993822137	3160.8973864775257	192.07867542545418	388.01800403538704	76.70770528899625	38.28337353087556	76.72830507174095	655.7950421894819	4548.28176022391	3722.036759909445	4174.645729605514	7400.8743001764005	3770.681031165834	1114.1419186292208	0.0	0.0	8266.795709331407	393.066310286545	270.6569230174379
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Shewanellaceae	1751.6543402101975	3038.897893030796	5790.387955993056	37597.16770568766	1387.2924016013324	738.5811467444124	10750.211164862169	16016.285143647232	342227.86954680225	94224.57432121475	21556.214440259624	27991.87085394379	997.8124880070609	509.00548159749417	427.73262822257624	111311.14260543151	18159.372386603485	10531.55637254902	59271.738714247425	155587.04143371363	53864.70655794179	140543.64471669227	66178.72470876758	89889.36105049575	16729.834232992616	18675.461134332927	24948.906798287888	28546.24875469383	22788.306606307047	9690.745531060595	650.9419512942256	114.97777096428024	612.5339764940087	4440.871329581563	30129.01496879905	694.2301758716438	4045.93094944513	0.0	32177.36037873829	271.9608376393799	577.1450557906887	10535.59114244118	5178.167312339381	9583.317361137724	2772.9636048526854	8315.450643776823	10397.084212545546	2151.394422310757	0.0	4541.364980077976	46807.03645251933	69925.47974825275	2698.3270372369125	15519.956974376697	349.2162036318484	191.76926322249062	1225.0679529880179	575.4622880380571	786.9540506273783	15782.926450007753	33575.073865162514	41861.355802374565	60894.24035585557	69295.88303193537	53017.787852011184	1239.925604463732	425.2193745409558	1774.336640051619	16233.638614834306	7849.0507675057
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae	1128.8439081354607	1053.4846029173425	540.4362092260185	115.44677903486487	2140.3939910420554	2099.1253644314884	38.393611303079176	0.0	38.5044857725925	115.0483202945235	601.0096962897665	4754.78354231374	10668.918140998572	1722.787783868442	2488.6262005677168	38.3039031677328	597.3477758751146	344.66911764705884	459.4708427461041	191.46817798881816	191.41686765437737	191.42419601837688	383.2004904966276	421.1171088396308	957.0843382718887	1303.8309621505534	2236.532603246828	1187.8304850946429	3989.8718637305274	0.0	3522.74467759228	728.1925494404416	497.68385590138206	880.5175912101375	4019.754220741932	5708.114779389072	154.13070283600496	722.3693715386465	0.0	2447.647538754419	2577.9145825317432	229.86744310780756	191.78397453108823	38.3332694445509	2618.9100712497584	728.0809319435929	1266.0656052177233	0.0	3680.134938281063	4112.934321580054	0.0	695.007529248233	65183.87171382313	0.0	0.0	115.06155793349437	0.0	0.0	3410.134219385307	1438.3455139169628	2494.1483442692156	2029.873611643048	958.6624741161141	692.5740669488268	115.25606054785041	697.4581525108493	2010.1279523754279	0.0	707.519358515781	386.6527471677684
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales	0.0	2147.487844408429	8531.171588496434	384.82259678288295	1347.6554758412942	5519.922254616135	76.78722260615835	0.0	423.54934349851766	115.0483202945235	3966.6639955124588	0.0	1880.492765859461	1957.713390759593	1283.1978846677289	306.4312253418624	915.9332563418425	574.4485294117648	0.0	0.0	76.56674706175095	0.0	0.0	114.8501205926266	535.9672294322577	38.347969475016285	347.04816257278367	229.902674534447	0.0	11389.521640091138	957.2675754326847	1073.1258623332824	38.283373530875544	459.40048237050655	38.283373530875544	1542.7337241592088	462.3921085080148	2688.819327393851	577.3449828720985	1592.9134776020824	1192.76644863409	38.31124051796793	1956.1965402171	3794.993675010539	0.0	0.0	1457.8937272204087	10517.928286852588	191.6736947021387	11910.372306242236	538.896801262558	695.007529248233	3430.730090201217	576.2360262763625	1202.8558125096997	613.66164231197	267.98361471612884	3951.507711194659	1399.0294233375614	0.0	76.74302597751434	0.0	268.4254927525119	38.476337052712594	0.0	697.4581525108492	695.8135219761095	3185.7407855472256	746.8259895444355	1546.6109886710738
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae	22966.13468275592	80307.9416531605	36633.854468249396	11082.890787347029	50854.17575012884	53799.80563654036	3992.9355755202346	1574.7426640036847	6160.717723614801	1188.8326430434095	11859.924673451393	5214.923885118295	8059.254710826262	8692.247454972594	6415.989423338645	1608.7639330447773	2907.092509258892	1646.7524509803923	268.0246582685607	459.52362717316356	306.2669882470038	153.1393568147015	536.4806866952787	76.56674706175106	1646.1850618276485	2607.661924301108	4357.382485636062	1800.9042838531682	4296.785084017491	24477.819389212822	2910.0934293153614	6898.666257856814	191.4168676543777	3445.503617778799	803.9508441483864	16391.54581919159	1888.1011097410606	31904.64724295689	7543.974442862087	18415.63386300944	12043.093497499038	191.55620258983964	268.4975643435235	268.3328861118563	1386.4818024263425	344.88044144696505	959.1406100134268	51832.66932270917	843.3642566894102	57452.55130457135	3579.8144655298497	4671.995057724233	8249.171228124274	4072.067919019629	4578.612447617566	882.1386108234568	1339.9180735806444	3567.8661858359537	19280.374240370766	894.1066708132471	613.9442078201147	1914.9751053236305	2991.0269192422757	461.7160446325512	307.3494947942678	4184.748915065096	6455.603231667239	27300.588757157868	2043.9448134900338	4098.519119978345
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae	5099.260412611908	11993.517017828208	926.4620729588889	654.198414530901	2180.0309168020935	4042.759961127311	10750.211164862167	19165.770471654607	15209.271880174038	22089.277496548508	29930.282875230372	20667.970397637946	1611.8509421652523	6851.996867658577	1633.160944122564	383.0390316773279	796.4637011668194	1416.9730392156862	17115.288892292378	17653.366010569032	13973.431338769547	14012.251148545183	12990.496627835675	19639.370621339145	29478.19761877417	16297.887026881917	15848.532757490451	9387.692543489919	9169.032456073035	5984.324929539411	2756.930617246133	2606.1628085236857	2411.852532445159	6967.57398261935	1378.2014471115194	4859.611231101509	4200.061652281134	6140.139658078495	1924.4832762403282	6332.802362174132	1385.1481338976532	16665.389625316042	9013.846802961143	17518.304136159757	10668.20720200269	14523.298589822194	15921.73412622288	6055.776892430278	46423.368856858	26948.288419519304	24250.35605681512	9343.990115448463	4201.680672268907	3726.326303253811	1319.261213720316	2953.246653626356	2909.5363883465425	1150.9245760761141	7476.063480960095	9601.928160472697	21526.41878669278	17158.176943699727	29833.576194493467	6733.358984224706	18248.876253409653	38670.17978921264	48011.13301635157	8145.81821114607	4677.489092409886	2861.230329041486
k__Bacteria.p__Planctomycetota.c__Planctomycetes	2919.4239003503294	0.0	1930.129318664352	38.482259678288294	39.63692576003806	0.0	191.9680565153959	883.3922261484088	308.03588618074	728.6393618653155	1161.9520794935484	1227.0409141454813	422.15143723375655	0.0	0.0	727.7741601869232	477.87822070009173	765.9313725490197	1033.8093961787345	153.17454239105453	229.70024118525285	229.70903522205222	1916.0024524831383	114.8501205926266	76.5667470617511	460.1756337001953	2969.189835344927	919.6106981377878	8325.021100283886	0.0	6509.419512942257	1456.3850988808833	3254.086750124421	7158.990850273727	3598.6371119023006	3548.28756556618	0.0	80.26326350429406	1231.6692967938102	1087.8433505575197	269.33435936898803	0.0	0.0	153.3330777782036	808.7810514153664	1187.9215205395465	1611.3562248225574	1673.3067729083666	38.33473894042774	1199.605843794182	0.0	1003.8997644696699	269.8327037236912	3034.843071722177	194.00900201769352	3720.3237065163185	191.41686765437777	0.0	918.1130590652747	116.6226092365105	6024.327539234877	1340.4825737265414	115.03949689393369	1616.006156213929	1498.3287871220555	2208.6174829510223	309.2504542116043	0.0	1611.5718721748347	502.648571318099
k__Bacteria.p__Planctomycetota	2919.4239003503294	0.0	3281.2198417293985	38.482259678288294	39.63692576003806	116.61807580174934	2572.3719573063054	1382.7008757105527	1155.134573177775	1457.278723730631	2604.375350588988	2300.701714022777	1650.2283455501395	0.0	155.5391375354823	727.7741601869232	477.87822070009173	880.8210784313726	7428.1119577286845	4556.942636133872	9455.993262126241	4364.471669218993	11342.734518700176	7580.107959113356	344.5503617778799	3604.7091306515304	3778.968881348089	1800.9042838531684	9782.858896646963	2663.989807343351	6509.419512942257	1762.9924881189636	3254.086750124421	7158.990850273727	3598.6371119023006	4473.927800061705	0.0	80.26326350429406	1231.6692967938102	1087.8433505575197	269.33435936898803	689.6023293234226	2147.9805147481884	1648.3305861156887	2541.8833044482944	2145.922746781116	2647.2280836370583	1673.3067729083666	38.33473894042774	1199.605843794182	0.0	1003.8997644696699	2621.2319790301435	3034.843071722177	194.00900201769352	3720.3237065163185	191.41686765437777	0.0	1267.870414899665	4664.904369460421	8134.760753616519	3063.9601685178086	1035.355472045403	2231.6275490573307	2189.865150409158	2208.6174829510223	309.2504542116043	3064.7632873618877	1611.5718721748347	502.648571318099
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales	700.6617360840789	8670.988654781204	887.8594865856019	885.0919726006307	3725.871021443578	3459.669582118564	1497.3508408200878	2880.6268243969844	1540.1794309037002	2300.96640589047	1762.9617757833148	2684.1519996932398	690.7932609279654	1722.7877838684417	1049.8891783645054	76.6078063354656	0.0	191.48284313725492	1072.0986330742428	1378.5708815194907	574.2506029631321	689.1271056661568	766.4009809932552	574.2506029631329	2756.4028942230398	4793.496184377035	5899.818763737322	3027.051881370219	2263.484999616357	115.82564379753698	0.0	229.95554192856048	0.0	229.70024118525328	76.56674706175109	617.0934896636835	539.4574599260172	1685.5285335901751	384.89665524806566	932.4371576207311	6733.358984224703	1455.8271396827813	498.6383337808294	689.9988500019163	3543.2312728673196	613.1207847946046	920.7749856128897	2908.3665338645415	191.6736947021387	8354.397840709482	769.8525732322258	115.83458820803882	1272.0684604116873	0.0	77.60360080707741	115.06155793349437	38.28337353087556	268.5490677510933	437.1966947929879	6880.73394495412	2609.2628832354876	5017.234775947913	2569.215430631186	1923.8168526356299	1267.8166660263544	271.23372597644135	386.5630677645053	1008.1458182111473	432.37294131519945	0.0
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales	0.0	0.0	0.0	0.0	1030.5600697609896	932.9446064139947	278200.1075021118	193232.44738054974	30726.579646528815	97292.52952906874	72521.83668563182	108209.67061620457	203208.35092297647	206342.9913860611	252128.94194501676	191.51951583866398	79.64637011668196	102060.35539215687	42730.788375387674	39519.03193689206	30856.39906588563	59571.20980091886	61465.358675659045	46361.16534589025	114007.88637494738	156421.36748859135	140477.38402807224	133075.3314430224	154338.98565180675	10308.482297980792	0.0	114.97777096428024	0.0	114.85012059262664	38.283373530875544	1812.7121258870702	0.0	1846.0550605987632	230.93799314883938	2292.241345817631	1346.6717968449402	41606.007202513174	48329.56158183421	34806.60865565222	73637.58906219907	55449.11097486202	49184.730481488514	6414.342629482071	0.0	0.0	0.0	463.33835283215524	1387.7110477218407	76.83147017018167	388.01800403538704	0.0	0.0	191.82076267935236	1355.3097538582626	109664.1268853987	101147.30823836388	98353.12140942166	82790.09126466759	50750.28857252792	62622.45956433205	0.0	0.0	1895.314138236957	275.1464172005815	154.6610988671074
k__Bacteria.p__Chloroflexi	934.2156481121053	7698.541329011349	21694.653541787316	0.0	12247.810059851761	3187.560738581149	1574.1380634262462	1267.4758027346732	423.54934349851754	575.2416014726175	1041.7501402355952	6441.964799263778	15274.206547185004	861.3938919342208	0.0	0.0	318.58548046672786	0.0	229.73542137305205	76.58727119552726	38.28337353087547	76.56967840735075	0.0	153.13349412350212	1339.9180735806442	728.6114200253094	771.2181390506303	536.4395739137096	345.2773728228341	10540.133585575864	0.0	728.1925494404416	0.0	114.85012059262664	76.56674706175109	6518.049984572657	0.0	6340.79781683923	4233.863207728723	2952.717665798982	2424.0092343208926	153.24496207187173	191.78397453108823	153.3330777782036	269.5936838051221	229.9202942979767	76.73124880107414	2031.8725099601593	3718.469677221492	4112.934321580054	461.9115439393355	772.2305880535923	0.0	0.0	271.6126028247709	0.0	76.56674706175112	0.0	16132.558037861247	1321.7229046804523	844.1732857526576	1187.284565300651	881.969476186825	461.7160446325512	653.117676437819	0.0	1005.0639761877137	19598.354706024704	393.066310286545	193.32637358388422
